hotel_name,hotel_rating,city,amenities,hotel_price
Denzong Regency,4.5,Sikkim,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Fitness center, Spa, Bar, Restaurant",10620.0
Yangsan Heritage Farm | Rooms & Guided Treks,4.9,Sikkim,"Sleeps 6, 2 bedrooms, Fireplace, Paid parking, No air conditioning, No crib, No elevator, No fitness center, No ironing board",4662.0
The Barfung Retreat,4.2,Sikkim,"Sleeps 10, 4 bedrooms, 3 bathrooms, Airport shuttle, Free parking, Free Wi-Fi, No air conditioning, No beach access, No elevator",3077.0
"Karma Casa, Gangtok",4.4,Sikkim,"Sleeps 7, 2 bedrooms, Fireplace, Cable TV, Paid parking, Free Wi-Fi, No air conditioning, No crib, No elevator",3086.0
The Whistling Thrush,4.8,Sikkim,"Sleeps 8, 3 bedrooms, Fireplace, Kitchen, Paid parking, No air conditioning, No crib, No elevator, No fitness center",3180.0
Magpie Pachhu Village Resort,4.3,Sikkim,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Full-service laundry, Kid-friendly, 0",4391.0
"MAYFAIR Spa Resort & Casino, Gangtok",4.4,Sikkim,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa",9800.0
Kaya Gantavya Resort & Spa | Pelling,4.6,Sikkim,"Free breakfast, Free Wi-Fi, Free parking, Spa, Bar, Restaurant, Room service, Full-service laundry, Kid-friendly",5643.0
Great Eastern Valley Residency,4.3,Sikkim,"Kid-friendly, 0, 0, 0, 0, 0, 0, 0, 0",769.0
"Udaan Hotels | Alpine Resort, Gangtok",4.6,Sikkim,"3-star hotel, Breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly",3360.0
"Vivanta Sikkim, Pakyong",4.4,Sikkim,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Pet-friendly, Spa, Restaurant, Room service",12980.0
Garden Retreat Hotel,4.1,Sikkim,"Breakfast, Free Wi-Fi, Free parking, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry, 0",1050.0
Central Hill Resort The Mall Road Gangtok,3.5,Sikkim,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry",1340.0
Superview Waterfall Homestay Rumtek,4.2,Sikkim,"Kid-friendly, 0, 0, 0, 0, 0, 0, 0, 0",560.0
Zemu Gangtok,4.7,Sikkim,"Breakfast, Free Wi-Fi, Free parking, Pet-friendly, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry",1098.0
Divine's The Elite Zong,4.5,Sikkim,"Free breakfast, Free Wi-Fi, Free parking, Restaurant, Room service, Accessible, Kid-friendly, 0, 0",1290.0
Hotel Alpha Omega,5.0,Sikkim,"0, 0, 0, 0, 0, 0, 0, 0, 0",930.0
Hotel Sonam Delek,4.3,Sikkim,"2-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Full-service laundry, Kid-friendly, 0",1248.0
Sikkim Tourist Center,4.3,Sikkim,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly",4914.0
Sterling Gangtok - Orange Village,4.0,Sikkim,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Bar, Restaurant",9186.0
SS BeachResort,4.0,Varkala,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Beach access, Restaurant, Room service",2160.0
Sajjoys Varkala,4.7,Varkala,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Fitness center, Spa, Beach access, Restaurant",7018.0
Clafouti Beach Resort,4.1,Varkala,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Beach access, Restaurant, Room service, Airport shuttle",4556.0
Zostel Varkala,4.6,Varkala,"Breakfast, Free Wi-Fi, Air conditioning, Paid parking, Beach access, Restaurant, Full-service laundry, Smoke-free, 0",1790.0
Garden Bay Resort,4.5,Varkala,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Beach access, Room service, Kitchen, Airport shuttle",1997.0
"The Lost Hostels, Varkala - Helipad",4.5,Varkala,"Breakfast, Wi-Fi, Beach access, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly, 0, 0",1113.0
SANDRA Eco Beach Resort,4.7,Varkala,"0, 0, 0, 0, 0, 0, 0, 0, 0",2800.0
Nebo hotel,4.2,Varkala,"Free Wi-Fi, Paid parking, Pool, Beach access, Kitchen, Full-service laundry, 0, 0, 0",3830.0
"Elixir Cliff Beach Resort and Spa,Varkala",4.5,Varkala,"Free breakfast, Free Wi-Fi, Free parking, Pool, Spa, Beach access, Restaurant, Room service, Kitchen",8048.0
Kerala Bamboo House,4.1,Varkala,"2-star hotel, Free Wi-Fi, Free parking, Pool, Air conditioning, Spa, Beach access, Room service, Full-service laundry",1043.0
Green Bay resort,4.4,Varkala,"0, 0, 0, 0, 0, 0, 0, 0, 0",1792.0
Sunview Beach Resort & Spa by Citrine,4.0,Varkala,"2-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Beach access, Restaurant, Room service",5067.0
Tropical Temple,4.8,Varkala,"0, 0, 0, 0, 0, 0, 0, 0, 0",1814.0
Sand Castle Varkala,4.5,Varkala,"0, 0, 0, 0, 0, 0, 0, 0, 0",2018.0
"Soul, Varkala - Black Beach",4.3,Varkala,"0, 0, 0, 0, 0, 0, 0, 0, 0",1120.0
Paradise Inn Beach Resort,4.6,Varkala,"0, 0, 0, 0, 0, 0, 0, 0, 0",1442.0
Rachanas Black Beach Resort,3.8,Varkala,"2-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Beach access, Restaurant",1999.0
Hindustan Beach Retreat,4.0,Varkala,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Beach access",6071.0
Mango Villa - Double or Twin Room with Garden View,4.7,Varkala,"House, Sleeps 2, 1 bedroom, 1 bathroom, 2 beds, Air conditioning, Airport shuttle, Balcony, Crib",2768.0
THE VILLAGE,3.0,Varkala,"Sleeps 24, 7 bedrooms, Air conditioning, Fireplace, Kitchen, Paid parking, Free Wi-Fi, No crib, No elevator",2576.0
